,limit_bal,marriage,age,l_education,sex,education_graduate school,education_high school,education_other,education_university,default_status,limit_cat,months_behind
4099,30000,2,22,3,1,0,0,0,1,0,0,0
4100,30000,1,49,2,1,0,0,1,0,0,0,0
4101,320000,1,36,3,1,0,0,0,1,0,2,0
4102,70000,2,25,3,1,0,0,0,1,1,0,0
4103,50000,1,24,3,1,0,0,0,1,0,0,0
4104,130000,1,48,1,0,0,1,0,0,0,1,0
4105,50000,2,27,3,1,0,0,0,1,1,0,2
4106,50000,1,33,3,0,0,0,0,1,0,0,0
4107,50000,2,30,3,0,0,0,0,1,0,0,0
4108,160000,1,30,1,0,0,1,0,0,0,1,0
4109,450000,1,46,3,0,0,0,0,1,0,2,0
4110,380000,1,33,0,1,1,0,0,0,0,2,0
4111,30000,2,29,0,1,1,0,0,0,1,0,0
4112,50000,2,24,3,0,0,0,0,1,0,0,0
4113,220000,2,30,3,0,0,0,0,1,1,2,2
4114,50000,1,32,3,1,0,0,0,1,1,0,2
4115,90000,2,27,0,1,1,0,0,0,0,1,0
4116,80000,1,26,3,0,0,0,0,1,0,0,0
4117,390000,1,44,0,0,1,0,0,0,0,2,0
4118,140000,2,43,3,0,0,0,0,1,0,1,0
4119,360000,1,32,3,1,0,0,0,1,0,2,0
4120,50000,2,26,1,0,0,1,0,0,1,0,0
4121,260000,1,37,0,0,1,0,0,0,1,2,0
4122,180000,1,43,1,1,0,1,0,0,1,1,0
4123,360000,2,26,0,0,1,0,0,0,0,2,0
4124,230000,2,35,0,1,1,0,0,0,1,2,0
4125,130000,2,25,0,0,1,0,0,0,0,1,0
4126,20000,1,42,1,1,0,1,0,0,0,0,0
4127,200000,1,41,1,1,0,1,0,0,0,1,0
4128,220000,1,35,3,1,0,0,0,1,0,2,0
4129,20000,2,25,0,0,1,0,0,0,0,0,0
4130,20000,2,24,3,0,0,0,0,1,0,0,0
4131,240000,2,40,1,1,0,1,0,0,1,2,0
4132,480000,1,50,0,1,1,0,0,0,0,2,0
4133,50000,1,29,3,1,0,0,0,1,0,0,0
4134,100000,1,40,3,0,0,0,0,1,0,1,0
4135,120000,2,34,0,1,1,0,0,0,1,1,2
4136,230000,1,27,0,1,1,0,0,0,0,2,0
4137,20000,1,32,3,0,0,0,0,1,0,0,0
4138,50000,2,27,3,0,0,0,0,1,0,0,0
4139,130000,1,32,0,1,1,0,0,0,0,1,2
4140,150000,1,38,0,1,1,0,0,0,0,1,0
4141,60000,2,30,0,1,1,0,0,0,0,0,2
4142,260000,2,44,3,0,0,0,0,1,0,2,0
4143,500000,1,40,3,0,0,0,0,1,0,2,0
4144,270000,1,34,3,1,0,0,0,1,0,2,0
4145,410000,2,34,0,1,1,0,0,0,1,2,0
4146,60000,2,29,3,1,0,0,0,1,0,0,0
4147,200000,1,31,0,1,1,0,0,0,0,1,0
4148,50000,3,45,1,0,0,1,0,0,0,0,0
4149,500000,2,35,0,1,1,0,0,0,1,2,0
4150,150000,1,35,0,1,1,0,0,0,0,1,0
4151,170000,1,44,1,0,0,1,0,0,0,1,0
4152,50000,2,25,3,1,0,0,0,1,0,0,2
4153,130000,1,42,3,0,0,0,0,1,0,1,0
4154,120000,1,30,1,0,0,1,0,0,0,1,2
4155,70000,2,28,0,0,1,0,0,0,0,0,0
4156,320000,1,44,3,1,0,0,0,1,0,2,0
4157,110000,1,37,3,1,0,0,0,1,0,1,0
4158,420000,2,30,0,1,1,0,0,0,0,2,0
4159,240000,1,49,3,1,0,0,0,1,0,2,0
4160,380000,2,33,0,0,1,0,0,0,0,2,0
4161,20000,2,22,3,1,0,0,0,1,0,0,0
4162,50000,2,42,0,1,1,0,0,0,1,0,2
4163,20000,2,23,1,0,0,1,0,0,0,0,0
4164,20000,2,31,3,1,0,0,0,1,0,0,3
4165,240000,2,28,0,1,1,0,0,0,0,2,0
4166,340000,1,57,3,1,0,0,0,1,1,2,0
4167,90000,2,23,3,1,0,0,0,1,1,1,2
4168,50000,1,56,3,1,0,0,0,1,0,0,0
4169,210000,1,33,3,1,0,0,0,1,0,2,0
4170,60000,2,25,3,1,0,0,0,1,0,0,4
4171,50000,1,53,3,0,0,0,0,1,0,0,0
4172,50000,2,26,0,1,1,0,0,0,0,0,0
4173,90000,2,26,3,1,0,0,0,1,0,1,0
4174,250000,1,31,0,0,1,0,0,0,0,2,0
4175,290000,1,47,1,0,0,1,0,0,1,2,0
4176,240000,2,35,3,0,0,0,0,1,0,2,0
4177,360000,2,29,0,0,1,0,0,0,0,2,0
4178,340000,2,36,0,0,1,0,0,0,0,2,0
4179,290000,2,48,0,1,1,0,0,0,0,2,0
4180,50000,2,25,3,1,0,0,0,1,0,0,0
4181,310000,1,41,3,1,0,0,0,1,0,2,0
4182,10000,2,22,3,0,0,0,0,1,0,0,0
4183,260000,2,31,0,1,1,0,0,0,0,2,0
4184,180000,2,26,1,1,0,1,0,0,1,1,0
4185,20000,2,26,1,0,0,1,0,0,0,0,0
4186,360000,2,28,0,1,1,0,0,0,0,2,0
4187,80000,1,30,0,1,1,0,0,0,0,0,2
4188,450000,1,44,3,1,0,0,0,1,0,2,0
4189,30000,2,22,3,1,0,0,0,1,1,0,0
4190,500000,1,39,0,0,1,0,0,0,0,2,0
4191,210000,1,34,0,1,1,0,0,0,0,2,0
4192,300000,2,64,1,0,0,1,0,0,0,2,0
4193,100000,1,52,2,0,0,0,1,0,1,1,0
4194,240000,1,47,0,0,1,0,0,0,1,2,2
4195,50000,2,56,3,1,0,0,0,1,0,0,0
4196,20000,2,22,3,0,0,0,0,1,1,0,2
4197,110000,2,23,3,1,0,0,0,1,1,1,0
4198,200000,3,43,0,0,1,0,0,0,0,1,0
4199,220000,2,33,1,0,0,1,0,0,0,2,0
4200,50000,2,43,3,1,0,0,0,1,1,0,0
4201,60000,2,26,3,0,0,0,0,1,0,0,0
4202,20000,2,23,0,1,1,0,0,0,1,0,2
4203,170000,2,39,3,0,0,0,0,1,1,1,2
4204,30000,2,29,0,1,1,0,0,0,0,0,0
4205,160000,1,29,0,1,1,0,0,0,1,1,0
4206,200000,1,35,0,0,1,0,0,0,1,1,0
4207,120000,2,25,1,0,0,1,0,0,0,1,0
4208,230000,1,38,0,1,1,0,0,0,0,2,0
4209,20000,1,42,1,1,0,1,0,0,0,0,0
4210,10000,2,46,1,0,0,1,0,0,1,0,3
4211,100000,2,24,1,1,0,1,0,0,0,1,0
4212,130000,2,24,3,1,0,0,0,1,0,1,0
4213,50000,2,47,3,0,0,0,0,1,0,0,0
4214,140000,2,31,1,1,0,1,0,0,0,1,0
4215,50000,2,49,3,0,0,0,0,1,0,0,0
4216,360000,2,29,0,0,1,0,0,0,0,2,0
4217,20000,2,22,3,1,0,0,0,1,1,0,2
4218,110000,2,33,3,1,0,0,0,1,0,1,0
4219,100000,2,33,3,0,0,0,0,1,1,1,2
4220,260000,1,39,0,1,1,0,0,0,0,2,0
4221,50000,2,23,0,1,1,0,0,0,0,0,0
4222,360000,1,39,3,1,0,0,0,1,1,2,0
4223,30000,1,27,3,1,0,0,0,1,1,0,2
4224,50000,2,23,3,0,0,0,0,1,0,0,0
4225,270000,2,31,3,1,0,0,0,1,0,2,0
4226,250000,1,44,0,1,1,0,0,0,0,2,0
4227,250000,2,48,0,0,1,0,0,0,0,2,0
4228,120000,1,24,3,1,0,0,0,1,0,1,0
4229,250000,2,36,1,1,0,1,0,0,0,2,0
4230,260000,2,29,3,1,0,0,0,1,0,2,0
4231,240000,1,39,3,0,0,0,0,1,0,2,0
4232,60000,2,27,3,1,0,0,0,1,0,0,0
4233,250000,1,40,0,1,1,0,0,0,1,2,0
4234,100000,2,26,3,1,0,0,0,1,0,1,0
4235,150000,2,35,0,1,1,0,0,0,0,1,0
4236,170000,1,45,0,1,1,0,0,0,0,1,0
4237,710000,2,32,0,1,1,0,0,0,0,2,0
4238,20000,1,50,3,0,0,0,0,1,0,0,0
4239,360000,2,36,3,1,0,0,0,1,0,2,0
4240,150000,1,60,1,1,0,1,0,0,1,1,0
4241,150000,1,49,1,1,0,1,0,0,0,1,0
4242,50000,2,58,1,0,0,1,0,0,0,0,0
4243,140000,1,38,1,1,0,1,0,0,0,1,2
4244,250000,1,42,0,0,1,0,0,0,0,2,0
4245,20000,2,36,3,0,0,0,0,1,0,0,2
4246,360000,1,42,3,1,0,0,0,1,0,2,0
4247,160000,1,34,3,1,0,0,0,1,1,1,0
4248,180000,1,30,3,1,0,0,0,1,0,1,0
4249,50000,2,23,3,0,0,0,0,1,0,0,0
4250,50000,2,45,3,0,0,0,0,1,0,0,0
4251,220000,1,60,0,1,1,0,0,0,1,2,0
4252,150000,1,39,3,0,0,0,0,1,1,1,2
4253,160000,1,40,3,0,0,0,0,1,0,1,0
4254,160000,2,30,1,1,0,1,0,0,0,1,0
4255,200000,1,29,3,1,0,0,0,1,0,1,0
4256,190000,2,32,0,0,1,0,0,0,0,1,0
4257,50000,1,32,3,1,0,0,0,1,1,0,0
4258,50000,2,24,3,0,0,0,0,1,0,0,0
4259,140000,2,35,3,1,0,0,0,1,0,1,0
4260,60000,2,26,3,1,0,0,0,1,0,0,2
4261,10000,1,24,1,1,0,1,0,0,0,0,0
4262,400000,2,28,0,0,1,0,0,0,0,2,0
4263,500000,2,44,0,1,1,0,0,0,0,2,0
4264,320000,2,24,3,1,0,0,0,1,0,2,0
4265,240000,1,50,0,0,1,0,0,0,0,2,0
4266,110000,1,44,1,1,0,1,0,0,0,1,0
4267,240000,2,29,0,0,1,0,0,0,1,2,0
4268,50000,2,31,1,1,0,1,0,0,1,0,0
4269,100000,2,46,1,1,0,1,0,0,0,1,0
4270,50000,2,25,0,0,1,0,0,0,0,0,0
4271,50000,2,24,1,0,0,1,0,0,1,0,0
4272,50000,1,43,3,0,0,0,0,1,1,0,0
4273,150000,2,30,3,1,0,0,0,1,0,1,2
4274,200000,1,37,3,1,0,0,0,1,0,1,0
4275,80000,2,28,3,1,0,0,0,1,0,0,0
4276,360000,1,35,0,0,1,0,0,0,0,2,0
4277,120000,2,49,3,0,0,0,0,1,0,1,0
4278,230000,2,28,0,0,1,0,0,0,0,2,0
4279,60000,1,34,3,1,0,0,0,1,1,0,0
4280,90000,1,37,3,0,0,0,0,1,0,1,0
4281,50000,2,29,3,0,0,0,0,1,1,0,0
4282,240000,1,31,3,0,0,0,0,1,0,2,0
4283,230000,1,42,3,1,0,0,0,1,0,2,0
4284,80000,2,23,0,1,1,0,0,0,0,0,0
4285,400000,2,28,0,1,1,0,0,0,0,2,0
4286,120000,1,45,0,0,1,0,0,0,0,1,2
4287,250000,1,39,0,0,1,0,0,0,0,2,0
4288,30000,2,24,0,1,1,0,0,0,0,0,2
4289,150000,1,54,0,1,1,0,0,0,0,1,0
4290,310000,2,37,1,0,0,1,0,0,0,2,0
4291,150000,2,34,3,0,0,0,0,1,0,1,0
4292,80000,2,29,0,1,1,0,0,0,0,0,0
4293,200000,1,37,0,1,1,0,0,0,1,1,0
4294,50000,2,24,3,0,0,0,0,1,0,0,0
4295,190000,1,23,3,0,0,0,0,1,1,1,0
4296,50000,2,33,3,0,0,0,0,1,0,0,2
4297,100000,2,31,3,0,0,0,0,1,1,1,2
4298,150000,1,33,0,0,1,0,0,0,0,1,0
4299,80000,2,43,3,0,0,0,0,1,0,0,2
4300,200000,1,30,3,0,0,0,0,1,0,1,0
4301,120000,2,46,1,1,0,1,0,0,0,1,0
4302,60000,1,49,3,1,0,0,0,1,1,0,0
4303,450000,1,51,2,1,0,0,1,0,0,2,0
4304,120000,2,32,0,0,1,0,0,0,1,1,0
4305,130000,1,43,3,0,0,0,0,1,0,1,0
4306,240000,2,36,0,1,1,0,0,0,1,2,2
4307,90000,2,26,3,1,0,0,0,1,0,1,0
4308,210000,2,25,3,0,0,0,0,1,1,2,0
4309,90000,2,23,3,1,0,0,0,1,0,1,0
4310,420000,1,40,0,1,1,0,0,0,0,2,0
4311,290000,1,63,0,0,1,0,0,0,1,2,2
4312,390000,2,29,0,0,1,0,0,0,0,2,0
4313,230000,2,32,0,0,1,0,0,0,0,2,0
4314,90000,1,29,3,1,0,0,0,1,0,1,0
4315,280000,1,45,3,1,0,0,0,1,0,2,0
4316,280000,2,28,0,1,1,0,0,0,0,2,0
4317,30000,1,25,1,1,0,1,0,0,0,0,0
4318,20000,1,38,3,0,0,0,0,1,0,0,0
4319,180000,1,43,0,1,1,0,0,0,0,1,0
4320,70000,2,26,1,1,0,1,0,0,1,0,0
4321,230000,1,34,3,1,0,0,0,1,0,2,0
4322,50000,2,36,3,0,0,0,0,1,0,0,0
4323,250000,1,47,3,0,0,0,0,1,0,2,0
4324,140000,1,47,0,0,1,0,0,0,0,1,0
4325,140000,1,41,3,1,0,0,0,1,0,1,0
4326,130000,2,25,0,1,1,0,0,0,0,1,0
4327,120000,1,40,3,1,0,0,0,1,0,1,0
4328,60000,2,43,3,1,0,0,0,1,1,0,2
4329,80000,2,32,1,1,0,1,0,0,0,0,0
4330,240000,1,41,0,1,1,0,0,0,0,2,0
4331,50000,1,32,1,0,0,1,0,0,1,0,0
4332,270000,2,33,0,1,1,0,0,0,0,2,0
4333,170000,1,52,0,1,1,0,0,0,0,1,0
4334,50000,1,51,3,0,0,0,0,1,1,0,0
4335,230000,1,29,2,1,0,0,1,0,0,2,0
4336,390000,2,26,0,1,1,0,0,0,0,2,0
4337,200000,1,39,3,1,0,0,0,1,1,1,0
4338,500000,1,27,3,1,0,0,0,1,0,2,0
4339,30000,2,25,0,1,1,0,0,0,1,0,0
4340,450000,2,33,0,1,1,0,0,0,0,2,0
4341,50000,2,25,3,0,0,0,0,1,0,0,0
4342,50000,2,26,0,1,1,0,0,0,0,0,0
4343,220000,2,48,0,0,1,0,0,0,0,2,0
4344,30000,2,33,3,1,0,0,0,1,0,0,0
4345,50000,1,42,1,1,0,1,0,0,0,0,0
4346,50000,1,31,3,0,0,0,0,1,0,0,0
4347,30000,2,24,3,1,0,0,0,1,1,0,0
4348,200000,2,42,0,1,1,0,0,0,1,1,0
4349,50000,1,46,3,1,0,0,0,1,1,0,2
4350,80000,2,26,3,1,0,0,0,1,0,0,0
4351,20000,1,26,1,0,0,1,0,0,1,0,0
4352,70000,1,44,3,1,0,0,0,1,0,0,0
4353,130000,1,44,1,0,0,1,0,0,0,1,0
4354,200000,1,34,1,0,0,1,0,0,0,1,0
4355,320000,1,34,0,1,1,0,0,0,0,2,0
4356,170000,2,27,0,1,1,0,0,0,0,1,0
4357,280000,2,30,0,1,1,0,0,0,0,2,0
4358,10000,2,34,3,1,0,0,0,1,0,0,0
4359,200000,1,35,0,0,1,0,0,0,0,1,0
4360,70000,2,27,3,0,0,0,0,1,0,0,0
4361,230000,2,45,0,1,1,0,0,0,0,2,0
4362,150000,2,40,0,1,1,0,0,0,0,1,0
4363,320000,1,29,0,1,1,0,0,0,0,2,0
4364,50000,2,25,0,0,1,0,0,0,0,0,2
4365,200000,1,44,3,1,0,0,0,1,1,1,0
4366,200000,1,39,3,0,0,0,0,1,1,1,0
4367,160000,2,29,3,1,0,0,0,1,0,1,0
4368,380000,2,42,0,0,1,0,0,0,0,2,0
4369,50000,1,51,3,0,0,0,0,1,1,0,6
4370,500000,1,51,3,1,0,0,0,1,0,2,0
4371,150000,1,34,1,0,0,1,0,0,0,1,0
4372,90000,2,33,3,0,0,0,0,1,1,1,0
4373,60000,3,46,3,0,0,0,0,1,1,0,2
4374,140000,2,27,0,0,1,0,0,0,0,1,0
4375,220000,2,40,0,1,1,0,0,0,0,2,0
4376,450000,2,41,1,0,0,1,0,0,0,2,0
4377,200000,1,48,3,0,0,0,0,1,0,1,0
4378,140000,2,34,0,1,1,0,0,0,1,1,0
4379,290000,1,46,0,1,1,0,0,0,1,2,0
4380,260000,2,34,0,0,1,0,0,0,0,2,0
4381,60000,2,27,0,1,1,0,0,0,0,0,0
4382,280000,2,31,0,0,1,0,0,0,0,2,0
4383,310000,1,40,1,1,0,1,0,0,0,2,0
4384,80000,1,50,1,1,0,1,0,0,0,0,0
4385,150000,2,33,0,1,1,0,0,0,0,1,0
4386,80000,2,28,3,0,0,0,0,1,0,0,0
4387,480000,1,45,3,1,0,0,0,1,1,2,0
4388,350000,1,34,3,1,0,0,0,1,0,2,0
4389,230000,2,30,0,0,1,0,0,0,0,2,0
4390,180000,2,46,1,0,0,1,0,0,0,1,0
4391,50000,1,32,3,0,0,0,0,1,1,0,0
4392,310000,1,43,3,1,0,0,0,1,1,2,2
4393,10000,1,41,0,0,1,0,0,0,0,0,2
4394,280000,2,25,0,0,1,0,0,0,0,2,0
4395,50000,2,52,3,0,0,0,0,1,1,0,0
4396,50000,2,51,3,1,0,0,0,1,1,0,2
4397,10000,2,22,0,1,1,0,0,0,0,0,2
4398,290000,1,43,0,0,1,0,0,0,0,2,0
4399,240000,2,33,0,0,1,0,0,0,0,2,0
4400,100000,2,26,3,1,0,0,0,1,1,1,0
4401,160000,2,25,3,1,0,0,0,1,0,1,0
4402,230000,1,46,3,0,0,0,0,1,0,2,0
4403,230000,1,46,3,1,0,0,0,1,0,2,0
4404,300000,1,41,1,1,0,1,0,0,0,2,0
4405,500000,2,32,1,0,0,1,0,0,0,2,0
4406,200000,2,29,0,0,1,0,0,0,0,1,2
4407,210000,2,44,0,1,1,0,0,0,0,2,0
4408,50000,2,23,3,1,0,0,0,1,0,0,0
4409,130000,2,25,3,0,0,0,0,1,0,1,0
4410,90000,1,37,3,1,0,0,0,1,0,1,0
4411,80000,1,36,1,1,0,1,0,0,0,0,0
4412,30000,2,23,1,0,0,1,0,0,0,0,2
4413,480000,2,30,3,1,0,0,0,1,0,2,0
4414,80000,1,41,1,1,0,1,0,0,0,0,0
4415,90000,2,24,3,1,0,0,0,1,0,1,0
4416,70000,1,31,3,0,0,0,0,1,0,0,2
4417,50000,2,31,1,0,0,1,0,0,0,0,0
4418,110000,1,39,1,1,0,1,0,0,0,1,0
4419,120000,2,30,3,0,0,0,0,1,0,1,0
4420,180000,2,24,3,0,0,0,0,1,0,1,2
4421,50000,2,33,3,0,0,0,0,1,1,0,2
4422,150000,1,29,0,1,1,0,0,0,0,1,0
4423,340000,2,30,0,1,1,0,0,0,0,2,0
4424,300000,2,33,3,1,0,0,0,1,0,2,0
4425,150000,1,36,0,1,1,0,0,0,1,1,2
4426,30000,2,38,0,0,1,0,0,0,0,0,0
4427,50000,2,52,3,0,0,0,0,1,0,0,0
4428,100000,1,42,0,0,1,0,0,0,1,1,0
4429,270000,1,35,3,1,0,0,0,1,0,2,0
4430,320000,1,43,0,0,1,0,0,0,1,2,0
4431,160000,2,26,3,0,0,0,0,1,0,1,0
4432,300000,2,26,0,1,1,0,0,0,0,2,0
4433,30000,1,49,3,1,0,0,0,1,1,0,0
4434,290000,1,41,1,0,0,1,0,0,0,2,0
4435,180000,1,49,3,1,0,0,0,1,0,1,0
4436,150000,1,57,0,0,1,0,0,0,0,1,0
4437,60000,1,30,3,1,0,0,0,1,0,0,0
4438,260000,2,33,0,1,1,0,0,0,0,2,0
4439,150000,1,32,3,0,0,0,0,1,1,1,0
4440,230000,1,55,1,0,0,1,0,0,0,2,0
4441,250000,2,29,0,1,1,0,0,0,0,2,0
4442,70000,1,29,3,1,0,0,0,1,0,0,0
4443,360000,1,44,1,0,0,1,0,0,1,2,0
4444,200000,1,34,0,0,1,0,0,0,0,1,0
4445,30000,2,30,0,1,1,0,0,0,0,0,0
4446,20000,1,30,3,0,0,0,0,1,0,0,0
4447,80000,2,66,1,0,0,1,0,0,0,0,0
4448,260000,2,32,0,1,1,0,0,0,0,2,0
4449,210000,1,35,3,1,0,0,0,1,0,2,0
4450,50000,1,35,1,0,0,1,0,0,0,0,2
4451,140000,2,26,0,0,1,0,0,0,0,1,0
4452,90000,1,42,1,0,0,1,0,0,0,1,3
4453,20000,1,31,3,0,0,0,0,1,0,0,0
4454,360000,1,44,0,0,1,0,0,0,0,2,0
4455,580000,1,57,3,1,0,0,0,1,0,2,0
4456,180000,2,39,3,0,0,0,0,1,0,1,0
4457,60000,1,51,3,0,0,0,0,1,0,0,0
4458,60000,1,25,3,1,0,0,0,1,0,0,0
4459,50000,2,30,3,0,0,0,0,1,0,0,0
4460,100000,1,39,3,1,0,0,0,1,0,1,0
4461,380000,1,46,0,0,1,0,0,0,0,2,0
4462,310000,1,37,0,1,1,0,0,0,0,2,0
4463,50000,2,37,3,0,0,0,0,1,1,0,0
4464,20000,2,33,3,0,0,0,0,1,0,0,0
4465,30000,2,50,3,1,0,0,0,1,0,0,0
4466,50000,2,32,3,1,0,0,0,1,1,0,3
4467,30000,3,52,1,1,0,1,0,0,1,0,0
4468,490000,1,42,0,0,1,0,0,0,0,2,0
4469,500000,2,34,0,1,1,0,0,0,0,2,0
4470,80000,2,27,1,0,0,1,0,0,0,0,0
4471,200000,1,33,3,0,0,0,0,1,0,1,0
4472,360000,2,29,0,0,1,0,0,0,0,2,0
4473,30000,1,39,3,0,0,0,0,1,1,0,0
4474,170000,1,36,0,1,1,0,0,0,0,1,0
4475,10000,2,21,3,0,0,0,0,1,0,0,0
4476,230000,1,52,3,1,0,0,0,1,0,2,0
4477,200000,1,49,0,0,1,0,0,0,1,1,0
4478,160000,2,35,0,1,1,0,0,0,0,1,0
4479,270000,1,34,3,0,0,0,0,1,1,2,0
4480,80000,2,28,3,0,0,0,0,1,0,0,0
4481,360000,2,29,0,1,1,0,0,0,1,2,0
4482,140000,2,27,3,1,0,0,0,1,0,1,0
4483,80000,2,43,1,1,0,1,0,0,0,0,0
4484,200000,2,25,0,1,1,0,0,0,0,1,0
4485,80000,2,25,0,1,1,0,0,0,0,0,0
4486,390000,1,35,0,0,1,0,0,0,0,2,0
4487,80000,2,31,3,1,0,0,0,1,1,0,0
4488,80000,1,44,1,1,0,1,0,0,1,0,0
4489,20000,1,31,3,0,0,0,0,1,1,0,0
4490,30000,2,22,1,1,0,1,0,0,0,0,0
4491,60000,2,23,2,0,0,0,1,0,0,0,0
4492,100000,2,25,3,1,0,0,0,1,0,1,0
4493,100000,1,52,3,0,0,0,0,1,0,1,0
4494,40000,1,48,1,1,0,1,0,0,0,0,0
4495,120000,2,30,0,1,1,0,0,0,0,1,0
4496,20000,1,56,1,1,0,1,0,0,0,0,0
4497,310000,2,26,3,1,0,0,0,1,0,2,0
4498,50000,2,23,3,0,0,0,0,1,1,0,0
4499,500000,1,49,3,0,0,0,0,1,0,2,0
4500,290000,1,40,1,0,0,1,0,0,0,2,2
4501,30000,2,34,3,0,0,0,0,1,0,0,0
4502,100000,2,23,0,1,1,0,0,0,0,1,0
4503,360000,2,31,0,1,1,0,0,0,0,2,0
4504,20000,1,51,1,0,0,1,0,0,1,0,0
4505,150000,1,37,3,1,0,0,0,1,1,1,0
4506,360000,1,31,0,1,1,0,0,0,0,2,0
4507,490000,1,30,3,1,0,0,0,1,0,2,0
4508,40000,1,44,3,1,0,0,0,1,0,0,0
4509,100000,1,36,1,1,0,1,0,0,0,1,0
4510,20000,2,24,3,1,0,0,0,1,0,0,0
4511,500000,1,32,3,1,0,0,0,1,0,2,0
4512,50000,2,28,3,0,0,0,0,1,0,0,0
4513,260000,2,34,0,0,1,0,0,0,0,2,0
4514,140000,1,49,3,1,0,0,0,1,0,1,0
4515,260000,2,49,0,0,1,0,0,0,0,2,0
4516,200000,2,32,0,1,1,0,0,0,0,1,0
4517,50000,2,28,3,1,0,0,0,1,0,0,0
4518,200000,2,32,0,1,1,0,0,0,0,1,0
4519,20000,2,26,3,1,0,0,0,1,0,0,0
4520,10000,2,24,1,0,0,1,0,0,0,0,0
4521,30000,2,34,3,0,0,0,0,1,0,0,0
4522,170000,1,40,1,1,0,1,0,0,0,1,0
4523,50000,1,45,1,1,0,1,0,0,0,0,0
4524,420000,2,34,0,1,1,0,0,0,1,2,0
4525,70000,1,30,3,1,0,0,0,1,0,0,0
4526,300000,1,31,3,1,0,0,0,1,0,2,0
4527,500000,2,31,3,0,0,0,0,1,0,2,0
4528,20000,2,49,3,1,0,0,0,1,0,0,2
4529,280000,2,30,0,1,1,0,0,0,0,2,0
4530,150000,1,41,0,0,1,0,0,0,0,1,0
4531,180000,1,35,3,0,0,0,0,1,0,1,0
4532,50000,2,25,0,0,1,0,0,0,0,0,0
4533,150000,2,24,3,1,0,0,0,1,0,1,0
4534,30000,2,26,3,0,0,0,0,1,0,0,4
4535,250000,1,37,0,0,1,0,0,0,0,2,0
4536,300000,1,39,1,1,0,1,0,0,0,2,2
4537,80000,1,30,3,0,0,0,0,1,0,0,0
4538,50000,1,58,1,1,0,1,0,0,0,0,0
4539,120000,1,36,1,0,0,1,0,0,0,1,0
4540,330000,1,39,3,1,0,0,0,1,1,2,3
4541,140000,3,30,3,1,0,0,0,1,0,1,0
4542,150000,1,50,3,1,0,0,0,1,0,1,0
4543,330000,1,57,0,0,1,0,0,0,0,2,0
4544,380000,1,34,0,1,1,0,0,0,0,2,2
4545,50000,1,32,3,0,0,0,0,1,0,0,0
4546,120000,2,26,0,1,1,0,0,0,0,1,0
4547,150000,1,37,3,1,0,0,0,1,0,1,0
4548,130000,1,38,3,1,0,0,0,1,0,1,0
4549,160000,2,27,3,1,0,0,0,1,0,1,0
4550,30000,1,44,1,1,0,1,0,0,0,0,0
4551,370000,1,33,3,0,0,0,0,1,0,2,2
4552,180000,1,51,0,1,1,0,0,0,0,1,0
4553,50000,1,54,3,0,0,0,0,1,0,0,0
4554,170000,2,34,0,1,1,0,0,0,1,1,0
4555,60000,1,25,3,1,0,0,0,1,1,0,0
4556,20000,2,34,3,0,0,0,0,1,0,0,0
4557,20000,2,23,3,0,0,0,0,1,1,0,0
4558,50000,2,25,0,1,1,0,0,0,0,0,2
4559,150000,2,52,1,1,0,1,0,0,0,1,0
4560,170000,1,34,3,1,0,0,0,1,0,1,0
4561,30000,1,43,3,1,0,0,0,1,0,0,2
4562,50000,2,25,0,1,1,0,0,0,1,0,0
4563,100000,2,25,3,0,0,0,0,1,0,1,0
4564,500000,1,53,0,0,1,0,0,0,0,2,0
4565,180000,2,35,0,0,1,0,0,0,0,1,0
4566,280000,2,33,0,0,1,0,0,0,0,2,0
4567,50000,2,27,3,1,0,0,0,1,0,0,0
4568,360000,1,49,3,1,0,0,0,1,0,2,0
4569,170000,1,44,0,0,1,0,0,0,0,1,0
4570,90000,1,36,3,0,0,0,0,1,1,1,0
4571,50000,1,25,3,1,0,0,0,1,0,0,0
4572,20000,1,24,0,0,1,0,0,0,1,0,0
4573,220000,1,34,3,1,0,0,0,1,0,2,0
4574,200000,2,25,2,1,0,0,1,0,0,1,0
4575,70000,2,29,0,1,1,0,0,0,0,0,0
4576,400000,1,28,0,1,1,0,0,0,1,2,0
4577,90000,1,36,0,1,1,0,0,0,0,1,0
4578,50000,2,54,1,1,0,1,0,0,1,0,0
4579,60000,1,31,1,0,0,1,0,0,1,0,0
4580,50000,1,47,1,1,0,1,0,0,0,0,0
4581,100000,1,52,0,0,1,0,0,0,1,1,0
4582,180000,1,34,3,1,0,0,0,1,1,1,2
4583,210000,1,42,0,1,1,0,0,0,0,2,0
4584,430000,1,35,0,1,1,0,0,0,0,2,0
4585,20000,1,41,3,1,0,0,0,1,0,0,0
4586,40000,1,51,3,1,0,0,0,1,1,0,0
4587,180000,2,27,0,1,1,0,0,0,0,1,0
4588,140000,2,28,0,1,1,0,0,0,0,1,2
4589,30000,2,45,1,1,0,1,0,0,0,0,0
4590,210000,1,36,0,0,1,0,0,0,0,2,0
4591,90000,1,35,3,0,0,0,0,1,1,1,3
4592,160000,1,29,0,1,1,0,0,0,0,1,0
4593,130000,2,27,3,1,0,0,0,1,0,1,0
4594,10000,2,21,3,1,0,0,0,1,1,0,0
4595,170000,1,39,3,0,0,0,0,1,0,1,0
4596,20000,2,29,3,0,0,0,0,1,0,0,0
